user_location,user_description,user_friends,date,tweet,favourites,feeling,month,word_count,char_count,._count,!_count,@_count,'_count,",_count",/_count,?_count,;_count,-_count,)_count,#_count,(_count,emojis,email_count,nickname_count,url_count,hashtag_count,emoji_count,cleaned_tweet,word_count_cleaned,char_count_cleaned,tokens,cleaned_tokens,lemmatized,spacy_lemmatized,lemmatized_pronouns,pos_tags,lemmatized_str,hour,year
,,178,2023-01-25 18:22:29, will do a thorough review over the next week,5871,1,1,10,60,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,will do a thorough review over the next week,9,44,"['will', 'do', 'a', 'thorough', 'review', 'over', 'the', 'next', 'week']","['thorough', 'review', 'next', 'week']","['thorough', 'review', 'next', 'week']",thorough review next week,"[('thorough', 'ADJ'), ('review', 'NOUN'), ('next', 'ADJ'), ('week', 'NOUN')]","[('thorough', 'ADJ'), ('review', 'NOUN'), ('next', 'ADJ'), ('week', 'NOUN')]",thorough review next week,18,2023
,,178,2023-01-25 18:23:20,  gaming rocks,1861,1,1,4,33,0,0,2,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,gaming rocks,2,12,"['gaming', 'rocks']","['gaming', 'rocks']","['gaming', 'rock']",gaming rock,"[('gaming', 'VERB'), ('rock', 'NOUN')]","[('gaming', 'VERB'), ('rock', 'NOUN')]",gaming rock,18,2023
,,178,2023-01-25 18:46:45," first i’ve heard. it is not possible for me to fix every aspect of twitter worldwide overnight, while… ",74579,0,1,20,139,2,0,1,0,1,3,0,0,0,0,0,0,,0,1,1,0,0,first ive heard it is not possible for me to fix every aspect of twitter worldwide overnight while,18,98,"['first', 'ive', 'heard', 'it', 'is', 'not', 'possible', 'for', 'me', 'to', 'fix', 'every', 'aspect', 'of', 'twitter', 'worldwide', 'overnight', 'while']","['first', 'ive', 'heard', 'possible', 'fix', 'every', 'aspect', 'twitter', 'worldwide', 'overnight']","['first', 'ive', 'heard', 'possible', 'fix', 'every', 'aspect', 'twitter', 'worldwide', 'overnight']",first ive heard possible fix every aspect twitter worldwide overnight,"[('first', 'ADV'), ('i', 'PRON'), ('ve', 'VERB'), ('heard', 'VERB'), ('possible', 'ADJ'), ('fix', 'NOUN'), ('every', 'DET'), ('aspect', 'NOUN'), ('twitter', 'NOUN'), ('worldwide', 'ADV'), ('overnight', 'ADV')]","[('first', 'ADV'), ('i', 'PRON'), ('ve', 'VERB'), ('heard', 'VERB'), ('possible', 'ADJ'), ('fix', 'NOUN'), ('every', 'DET'), ('aspect', 'NOUN'), ('twitter', 'NOUN'), ('worldwide', 'ADV'), ('overnight', 'ADV')]",first ive heard possible fix every aspect twitter worldwide overnight,18,2023
,,178,2023-01-25 19:04:28,starship fully loaded with cryogenic propellant ,131823,1,1,7,71,1,0,0,0,0,3,0,0,0,0,0,0,,0,0,1,0,0,starship fully loaded with cryogenic propellant,6,47,"['starship', 'fully', 'loaded', 'with', 'cryogenic', 'propellant']","['starship', 'fully', 'loaded', 'cryogenic', 'propellant']","['starship', 'fully', 'loaded', 'cryogenic', 'propellant']",starship fully loaded cryogenic propellant,"[('starship', 'NOUN'), ('fully', 'ADV'), ('loaded', 'VERB'), ('cryogenic', 'ADJ'), ('propellant', 'NOUN')]","[('starship', 'NOUN'), ('fully', 'ADV'), ('loaded', 'VERB'), ('cryogenic', 'ADJ'), ('propellant', 'NOUN')]",starship fully loaded cryogenic propellant,19,2023
,,178,2023-01-25 20:28:44," yes, but this was not disclosed to the public for a long time after the government and vaccine make… ",32062,0,1,21,140,1,0,1,0,1,3,0,0,0,0,0,0,,0,1,1,0,0,yes but this was not disclosed to the public for a long time after the government and vaccine make,19,98,"['yes', 'but', 'this', 'was', 'not', 'disclosed', 'to', 'the', 'public', 'for', 'a', 'long', 'time', 'after', 'the', 'government', 'and', 'vaccine', 'make']","['yes', 'disclosed', 'public', 'long', 'time', 'government', 'vaccine', 'make']","['yes', 'disclosed', 'public', 'long', 'time', 'government', 'vaccine', 'make']",yes disclosed public long time government vaccine make,"[('yes', 'INTJ'), ('disclosed', 'VERB'), ('public', 'ADJ'), ('long', 'ADJ'), ('time', 'NOUN'), ('government', 'NOUN'), ('vaccine', 'NOUN'), ('make', 'VERB')]","[('yes', 'INTJ'), ('disclosed', 'VERB'), ('public', 'ADJ'), ('long', 'ADJ'), ('time', 'NOUN'), ('government', 'NOUN'), ('vaccine', 'NOUN'), ('make', 'VERB')]",yes disclosed public long time government vaccine make,20,2023
,,178,2023-01-25 22:11:46,"changed my name to mr. tweet, now twitter won’t let me change it back 🤣",917487,0,1,15,71,1,0,0,0,1,0,0,0,0,0,0,0,🤣,0,0,0,0,1,changed my name to mr tweet now twitter wont let me change it back,14,66,"['changed', 'my', 'name', 'to', 'mr', 'tweet', 'now', 'twitter', 'wont', 'let', 'me', 'change', 'it', 'back']","['changed', 'name', 'mr', 'tweet', 'twitter', 'wont', 'let', 'change', 'back']","['changed', 'name', 'mr', 'tweet', 'twitter', 'wont', 'let', 'change', 'back']",changed name mr tweet twitter wont let change back,"[('changed', 'VERB'), ('name', 'NOUN'), ('mr', 'PROPN'), ('tweet', 'PROPN'), ('twitter', 'PROPN'), ('wo', 'AUX'), ('nt', 'PART'), ('let', 'VERB'), ('change', 'VERB'), ('back', 'ADV')]","[('changed', 'VERB'), ('name', 'NOUN'), ('mr', 'PROPN'), ('tweet', 'PROPN'), ('twitter', 'PROPN'), ('wo', 'AUX'), ('nt', 'PART'), ('let', 'VERB'), ('change', 'VERB'), ('back', 'ADV')]",changed name mr tweet twitter wont let change back,22,2023
,,178,2023-01-25 22:13:43,  do you write your own tweets? i recommend it.,90651,1,1,11,70,1,0,2,0,0,0,1,0,0,0,0,0,,0,2,0,0,0,do you write your own tweets i recommend it,9,43,"['do', 'you', 'write', 'your', 'own', 'tweets', 'i', 'recommend', 'it']","['write', 'tweets', 'recommend']","['write', 'tweet', 'recommend']",write tweet recommend,"[('write', 'VERB'), ('tweet', 'PROPN'), ('recommend', 'VERB')]","[('write', 'VERB'), ('tweet', 'PROPN'), ('recommend', 'VERB')]",write tweet recommend,22,2023
,,178,2023-01-26 00:24:04, tweetception,61088,1,1,2,21,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,tweetception,1,12,['tweetception'],['tweetception'],['tweetception'],tweetception,"[('tweetception', 'NOUN')]","[('tweetception', 'NOUN')]",tweetception,0,2023
,,178,2023-01-26 03:04:55,congrats tesla california factory team on all-time record production! ,171987,1,1,10,93,1,1,0,0,0,3,0,0,1,0,0,0,,0,0,1,0,0,congrats tesla california factory team on alltime record production,9,67,"['congrats', 'tesla', 'california', 'factory', 'team', 'on', 'alltime', 'record', 'production']","['congrats', 'tesla', 'california', 'factory', 'team', 'alltime', 'record', 'production']","['congrats', 'tesla', 'california', 'factory', 'team', 'alltime', 'record', 'production']",congrats tesla california factory team alltime record production,"[('congrats', 'PROPN'), ('tesla', 'PROPN'), ('california', 'PROPN'), ('factory', 'NOUN'), ('team', 'NOUN'), ('alltime', 'NOUN'), ('record', 'NOUN'), ('production', 'NOUN')]","[('congrats', 'PROPN'), ('tesla', 'PROPN'), ('california', 'PROPN'), ('factory', 'NOUN'), ('team', 'NOUN'), ('alltime', 'NOUN'), ('record', 'NOUN'), ('production', 'NOUN')]",congrats tesla california factory team alltime record production,3,2023
,,178,2023-01-26 03:07:35, will dig in,9965,1,1,4,28,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,will dig in,3,11,"['will', 'dig', 'in']",['dig'],['dig'],dig,"[('dig', 'VERB')]","[('dig', 'VERB')]",dig,3,2023
,,178,2023-01-26 09:13:04,   and then was at twitter hq past midnight. very long day.,100019,1,1,14,82,2,0,3,0,0,0,0,0,0,0,0,0,,0,3,0,0,0,and then was at twitter hq past midnight very long day,11,54,"['and', 'then', 'was', 'at', 'twitter', 'hq', 'past', 'midnight', 'very', 'long', 'day']","['twitter', 'hq', 'past', 'midnight', 'long', 'day']","['twitter', 'hq', 'past', 'midnight', 'long', 'day']",twitter hq past midnight long day,"[('twitter', 'PROPN'), ('hq', 'PROPN'), ('past', 'ADP'), ('midnight', 'NOUN'), ('long', 'ADJ'), ('day', 'NOUN')]","[('twitter', 'PROPN'), ('hq', 'PROPN'), ('past', 'ADP'), ('midnight', 'NOUN'), ('long', 'ADJ'), ('day', 'NOUN')]",twitter hq past midnight long day,9,2023
,,178,2023-01-26 19:52:09, may i suggest a dm chat 🙏 ,5814,1,1,9,61,1,0,1,0,0,3,0,0,0,0,0,0,🙏,0,1,1,0,1,may i suggest a dm chat,6,23,"['may', 'i', 'suggest', 'a', 'dm', 'chat']","['may', 'suggest', 'dm', 'chat']","['may', 'suggest', 'dm', 'chat']",may suggest dm chat,"[('may', 'AUX'), ('suggest', 'VERB'), ('dm', 'PART'), ('chat', 'VERB')]","[('may', 'AUX'), ('suggest', 'VERB'), ('dm', 'PART'), ('chat', 'VERB')]",may suggest dm chat,19,2023
,,178,2023-01-26 20:22:51, accurate thread,29200,1,1,3,28,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,accurate thread,2,15,"['accurate', 'thread']","['accurate', 'thread']","['accurate', 'thread']",accurate thread,"[('accurate', 'ADJ'), ('thread', 'NOUN')]","[('accurate', 'ADJ'), ('thread', 'NOUN')]",accurate thread,20,2023
,,178,2023-01-26 20:25:05, please run. that would be awesome.,24090,1,1,7,50,2,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,please run that would be awesome,6,32,"['please', 'run', 'that', 'would', 'be', 'awesome']","['please', 'run', 'would', 'awesome']","['please', 'run', 'would', 'awesome']",please run would awesome,"[('please', 'INTJ'), ('run', 'VERB'), ('would', 'AUX'), ('awesome', 'VERB')]","[('please', 'INTJ'), ('run', 'VERB'), ('would', 'AUX'), ('awesome', 'VERB')]",please run would awesome,20,2023
,,178,2023-01-26 22:17:47, de facto attack on first amendment,22354,0,1,7,43,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,de facto attack on first amendment,6,34,"['de', 'facto', 'attack', 'on', 'first', 'amendment']","['de', 'facto', 'attack', 'first', 'amendment']","['de', 'facto', 'attack', 'first', 'amendment']",de facto attack first amendment,"[('de', 'X'), ('facto', 'X'), ('attack', 'NOUN'), ('first', 'ADJ'), ('amendment', 'NOUN')]","[('de', 'X'), ('facto', 'X'), ('attack', 'NOUN'), ('first', 'ADJ'), ('amendment', 'NOUN')]",de facto attack first amendment,22,2023
,,178,2023-01-26 22:49:57, only a matter of time!,51414,1,1,6,37,0,1,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,only a matter of time,5,21,"['only', 'a', 'matter', 'of', 'time']","['matter', 'time']","['matter', 'time']",matter time,"[('matter', 'ADJ'), ('time', 'NOUN')]","[('matter', 'ADJ'), ('time', 'NOUN')]",matter time,22,2023
,,178,2023-01-26 22:51:37, kudos to aclu for this non-partisan support of free speech!,33568,1,1,11,65,0,1,1,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,kudos to aclu for this nonpartisan support of free speech,10,57,"['kudos', 'to', 'aclu', 'for', 'this', 'nonpartisan', 'support', 'of', 'free', 'speech']","['kudos', 'aclu', 'nonpartisan', 'support', 'free', 'speech']","['kudos', 'aclu', 'nonpartisan', 'support', 'free', 'speech']",kudos aclu nonpartisan support free speech,"[('kudos', 'PROPN'), ('aclu', 'PROPN'), ('nonpartisan', 'PROPN'), ('support', 'VERB'), ('free', 'ADJ'), ('speech', 'NOUN')]","[('kudos', 'PROPN'), ('aclu', 'PROPN'), ('nonpartisan', 'PROPN'), ('support', 'VERB'), ('free', 'ADJ'), ('speech', 'NOUN')]",kudos aclu nonpartisan support free speech,22,2023
,,178,2023-01-26 22:54:10,"  nobody is in favor of the russian invasion, but how does this end with the least amount of bloodshed?",4401,0,1,21,127,0,0,2,0,1,0,1,0,0,0,0,0,,0,2,0,0,0,nobody is in favor of the russian invasion but how does this end with the least amount of bloodshed,19,99,"['nobody', 'is', 'in', 'favor', 'of', 'the', 'russian', 'invasion', 'but', 'how', 'does', 'this', 'end', 'with', 'the', 'least', 'amount', 'of', 'bloodshed']","['nobody', 'favor', 'russian', 'invasion', 'end', 'least', 'amount', 'bloodshed']","['nobody', 'favor', 'russian', 'invasion', 'end', 'least', 'amount', 'bloodshed']",nobody favor russian invasion end least amount bloodshed,"[('nobody', 'PRON'), ('favor', 'VERB'), ('russian', 'ADJ'), ('invasion', 'NOUN'), ('end', 'NOUN'), ('least', 'ADJ'), ('amount', 'NOUN'), ('bloodshed', 'NOUN')]","[('nobody', 'PRON'), ('favor', 'VERB'), ('russian', 'ADJ'), ('invasion', 'NOUN'), ('end', 'NOUN'), ('least', 'ADJ'), ('amount', 'NOUN'), ('bloodshed', 'NOUN')]",nobody favor russian invasion end least amount bloodshed,22,2023
,,178,2023-01-26 22:55:59, i hope that preserving & extending the light of consciousness is a goal that all of humanity can support,94139,1,1,20,117,0,0,1,0,0,0,0,1,0,0,0,0,,0,1,0,0,0,i hope that preserving extending the light of consciousness is a goal that all of humanity can support,18,102,"['i', 'hope', 'that', 'preserving', 'extending', 'the', 'light', 'of', 'consciousness', 'is', 'a', 'goal', 'that', 'all', 'of', 'humanity', 'can', 'support']","['hope', 'preserving', 'extending', 'light', 'consciousness', 'goal', 'humanity', 'support']","['hope', 'preserving', 'extending', 'light', 'consciousness', 'goal', 'humanity', 'support']",hope preserving extending light consciousness goal humanity support,"[('hope', 'VERB'), ('preserving', 'VERB'), ('extending', 'VERB'), ('light', 'ADJ'), ('consciousness', 'NOUN'), ('goal', 'NOUN'), ('humanity', 'NOUN'), ('support', 'NOUN')]","[('hope', 'VERB'), ('preserving', 'VERB'), ('extending', 'VERB'), ('light', 'ADJ'), ('consciousness', 'NOUN'), ('goal', 'NOUN'), ('humanity', 'NOUN'), ('support', 'NOUN')]",hope preserving extending light consciousness goal humanity support,22,2023
,,178,2023-01-26 22:56:43,  the people,4222,1,1,4,37,0,0,2,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,the people,2,10,"['the', 'people']",['people'],['people'],people,"[('people', 'NOUN')]","[('people', 'NOUN')]",people,22,2023
,,178,2023-01-26 22:57:41, absolutely,5626,1,1,2,19,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,absolutely,1,10,['absolutely'],['absolutely'],['absolutely'],absolutely,"[('absolutely', 'ADV')]","[('absolutely', 'ADV')]",absolutely,22,2023
,,178,2023-01-26 22:59:38, my twitter home page ,4926,1,1,6,58,1,0,1,0,0,3,0,0,0,0,0,0,,0,1,1,0,0,my twitter home page,4,20,"['my', 'twitter', 'home', 'page']","['twitter', 'home', 'page']","['twitter', 'home', 'page']",twitter home page,"[('twitter', 'NOUN'), ('home', 'NOUN'), ('page', 'NOUN')]","[('twitter', 'NOUN'), ('home', 'NOUN'), ('page', 'NOUN')]",twitter home page,22,2023
,,178,2023-01-26 23:02:45,"  noted, but there do seem to be some genuine govt corruption issues.

the fundamental ques… ",5406,0,1,18,140,2,0,2,0,1,3,0,0,0,0,0,0,,0,2,1,0,0,noted but there do seem to be some genuine govt corruption issues the fundamental ques,15,86,"['noted', 'but', 'there', 'do', 'seem', 'to', 'be', 'some', 'genuine', 'govt', 'corruption', 'issues', 'the', 'fundamental', 'ques']","['noted', 'seem', 'genuine', 'govt', 'corruption', 'issues', 'fundamental', 'ques']","['noted', 'seem', 'genuine', 'govt', 'corruption', 'issue', 'fundamental', 'ques']",noted seem genuine govt corruption issue fundamental ques,"[('noted', 'VERB'), ('seem', 'VERB'), ('genuine', 'ADJ'), ('govt', 'NOUN'), ('corruption', 'NOUN'), ('issue', 'NOUN'), ('fundamental', 'ADJ'), ('ques', 'NOUN')]","[('noted', 'VERB'), ('seem', 'VERB'), ('genuine', 'ADJ'), ('govt', 'NOUN'), ('corruption', 'NOUN'), ('issue', 'NOUN'), ('fundamental', 'ADJ'), ('ques', 'NOUN')]",noted seem genuine govt corruption issue fundamental ques,23,2023
,,178,2023-01-26 23:06:11,just met with  &  to discuss ensuring that this platform is fair to both parties,192312,1,1,17,112,0,0,2,0,0,0,0,1,0,0,0,0,,0,2,0,0,0,just met with to discuss ensuring that this platform is fair to both parties,14,76,"['just', 'met', 'with', 'to', 'discuss', 'ensuring', 'that', 'this', 'platform', 'is', 'fair', 'to', 'both', 'parties']","['met', 'discuss', 'ensuring', 'platform', 'fair', 'parties']","['met', 'discus', 'ensuring', 'platform', 'fair', 'party']",met discus ensuring platform fair party,"[('met', 'VERB'), ('discus', 'NOUN'), ('ensuring', 'VERB'), ('platform', 'NOUN'), ('fair', 'ADJ'), ('party', 'NOUN')]","[('met', 'VERB'), ('discus', 'NOUN'), ('ensuring', 'VERB'), ('platform', 'NOUN'), ('fair', 'ADJ'), ('party', 'NOUN')]",met discus ensuring platform fair party,23,2023
,,178,2023-01-26 23:30:08,  good idea!,2282,1,1,4,33,0,1,2,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,good idea,2,9,"['good', 'idea']","['good', 'idea']","['good', 'idea']",good idea,"[('good', 'ADJ'), ('idea', 'NOUN')]","[('good', 'ADJ'), ('idea', 'NOUN')]",good idea,23,2023
,,178,2023-01-26 23:41:40,  new casa bonita will be 🔥🔥,8389,1,1,8,49,0,0,2,0,0,0,0,0,0,0,0,0,🔥🔥,0,2,0,0,2,new casa bonita will be,5,23,"['new', 'casa', 'bonita', 'will', 'be']","['new', 'casa', 'bonita']","['new', 'casa', 'bonita']",new casa bonita,"[('new', 'ADJ'), ('casa', 'PROPN'), ('bonita', 'NOUN')]","[('new', 'ADJ'), ('casa', 'PROPN'), ('bonita', 'NOUN')]",new casa bonita,23,2023
,,178,2023-01-27 04:18:52, oh hi lol,38615,1,1,4,20,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,oh hi lol,3,9,"['oh', 'hi', 'lol']","['oh', 'hi', 'lol']","['oh', 'hi', 'lol']",oh hi lol,"[('oh', 'INTJ'), ('hi', 'INTJ'), ('lol', 'NOUN')]","[('oh', 'INTJ'), ('hi', 'INTJ'), ('lol', 'NOUN')]",oh hi lol,4,2023
,,178,2023-01-27 04:19:47,twitter is the pvp of social media,277262,1,1,7,34,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,twitter is the pvp of social media,7,34,"['twitter', 'is', 'the', 'pvp', 'of', 'social', 'media']","['twitter', 'pvp', 'social', 'media']","['twitter', 'pvp', 'social', 'medium']",twitter pvp social medium,"[('twitter', 'PROPN'), ('pvp', 'PROPN'), ('social', 'PROPN'), ('medium', 'NOUN')]","[('twitter', 'PROPN'), ('pvp', 'PROPN'), ('social', 'PROPN'), ('medium', 'NOUN')]",twitter pvp social medium,4,2023
,,178,2023-01-27 07:02:56,  the guardian is broken. can someone please fix it?,48842,0,1,11,74,1,0,2,0,0,0,1,0,0,0,0,0,,0,2,0,0,0,the guardian is broken can someone please fix it,9,48,"['the', 'guardian', 'is', 'broken', 'can', 'someone', 'please', 'fix', 'it']","['guardian', 'broken', 'someone', 'please', 'fix']","['guardian', 'broken', 'someone', 'please', 'fix']",guardian broken someone please fix,"[('guardian', 'PROPN'), ('broken', 'VERB'), ('someone', 'PRON'), ('please', 'INTJ'), ('fix', 'VERB')]","[('guardian', 'PROPN'), ('broken', 'VERB'), ('someone', 'PRON'), ('please', 'INTJ'), ('fix', 'VERB')]",guardian broken someone please fix,7,2023
,,178,2023-01-27 07:05:58,  som ace reporting there … only off by a factor of literally 1000x,14090,1,1,15,85,0,0,2,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,som ace reporting there only off by a factor of literally x,12,59,"['som', 'ace', 'reporting', 'there', 'only', 'off', 'by', 'a', 'factor', 'of', 'literally', 'x']","['som', 'ace', 'reporting', 'factor', 'literally', 'x']","['som', 'ace', 'reporting', 'factor', 'literally', 'x']",som ace reporting factor literally x,"[('som', 'PROPN'), ('ace', 'PROPN'), ('reporting', 'VERB'), ('factor', 'NOUN'), ('literally', 'ADV'), ('x', 'PUNCT')]","[('som', 'PROPN'), ('ace', 'PROPN'), ('reporting', 'VERB'), ('factor', 'NOUN'), ('literally', 'ADV'), ('x', 'PUNCT')]",som ace reporting factor literally x,7,2023
,,178,2023-01-27 07:24:21, sure ,10879,0,1,3,32,0,0,2,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,sure,1,4,['sure'],['sure'],['sure'],sure,"[('sure', 'ADV')]","[('sure', 'ADV')]",sure,7,2023
,,179,2023-01-27 18:20:49,shame on  for misleading the public! ,74739,0,1,8,66,1,1,1,0,0,3,0,0,0,0,0,0,,0,1,1,0,0,shame on for misleading the public,6,34,"['shame', 'on', 'for', 'misleading', 'the', 'public']","['shame', 'misleading', 'public']","['shame', 'misleading', 'public']",shame misleading public,"[('shame', 'NOUN'), ('misleading', 'VERB'), ('public', 'NOUN')]","[('shame', 'NOUN'), ('misleading', 'VERB'), ('public', 'NOUN')]",shame misleading public,18,2023
,,179,2023-01-27 18:25:14, what’s going on here ?,8636,0,1,6,47,0,0,2,0,0,0,1,0,0,0,0,0,,0,2,0,0,0,whats going on here,4,19,"['whats', 'going', 'on', 'here']","['whats', 'going']","['whats', 'going']",whats going,"[('what', 'PRON'), ('s', 'VERB'), ('going', 'VERB')]","[('what', 'PRON'), ('s', 'VERB'), ('going', 'VERB')]",whats going,18,2023
,,179,2023-01-27 18:31:16,      they should. let’s see which ones actually come clean.,16606,0,1,15,123,2,0,6,0,0,0,0,0,0,0,0,0,,0,6,0,0,0,they should lets see which ones actually come clean,9,51,"['they', 'should', 'lets', 'see', 'which', 'ones', 'actually', 'come', 'clean']","['lets', 'see', 'ones', 'actually', 'come', 'clean']","['let', 'see', 'one', 'actually', 'come', 'clean']",let see one actually come clean,"[('let', 'VERB'), ('see', 'VERB'), ('one', 'PRON'), ('actually', 'ADV'), ('come', 'VERB'), ('clean', 'ADJ')]","[('let', 'VERB'), ('see', 'VERB'), ('one', 'PRON'), ('actually', 'ADV'), ('come', 'VERB'), ('clean', 'ADJ')]",let see one actually come clean,18,2023
,,179,2023-01-27 19:05:42, true,38256,1,1,2,19,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,true,1,4,['true'],['true'],['true'],true,"[('true', 'ADJ')]","[('true', 'ADJ')]",true,19,2023
,,179,2023-01-27 19:21:17," every time fed raises rates, they’re increasing monthly payments for anything bought with debt",36282,0,1,15,109,0,0,1,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,every time fed raises rates theyre increasing monthly payments for anything bought with debt,14,92,"['every', 'time', 'fed', 'raises', 'rates', 'theyre', 'increasing', 'monthly', 'payments', 'for', 'anything', 'bought', 'with', 'debt']","['every', 'time', 'fed', 'raises', 'rates', 'theyre', 'increasing', 'monthly', 'payments', 'anything', 'bought', 'debt']","['every', 'time', 'fed', 'raise', 'rate', 'theyre', 'increasing', 'monthly', 'payment', 'anything', 'bought', 'debt']",every time fed raise rate theyre increasing monthly payment anything bought debt,"[('every', 'DET'), ('time', 'NOUN'), ('fed', 'PROPN'), ('raise', 'NOUN'), ('rate', 'NOUN'), ('they', 'PRON'), ('re', 'VERB'), ('increasing', 'VERB'), ('monthly', 'ADJ'), ('payment', 'NOUN'), ('anything', 'PRON'), ('bought', 'VERB'), ('debt', 'NOUN')]","[('every', 'DET'), ('time', 'NOUN'), ('fed', 'PROPN'), ('raise', 'NOUN'), ('rate', 'NOUN'), ('they', 'PRON'), ('re', 'VERB'), ('increasing', 'VERB'), ('monthly', 'ADJ'), ('payment', 'NOUN'), ('anything', 'PRON'), ('bought', 'VERB'), ('debt', 'NOUN')]",every time fed raise rate theyre increasing monthly payment anything bought debt,19,2023
